date,Strategy,SP500,Strategy_CumPnL,SP500_CumPnL
2017-09-20,0.0024845871783380504,0.0006478445173156988,-0.13495199277186776,0.21066799096755107
2017-09-21,0.0006998772526271796,-0.002222026840165925,-0.13425211551924057,0.20844596412738514
2017-09-22,-0.0009314839884410402,7.209632068461147e-05,-0.1351835995076816,0.20851806044806975
2017-09-25,0.00252025772420153,0.004085163646849521,-0.13266334178348008,0.21260322409491927
2017-09-26,0.00382187804446725,0.0012046078243665992,-0.12884146373901284,0.21380783191928587
2017-09-27,-0.003789666634411341,0.0037050907149631662,-0.1326311303734242,0.21751292263424904
2017-09-28,0.00195092435735148,0.0038739997459671383,-0.13068020601607272,0.22138692238021618
2017-09-29,-0.00459943949503576,0.002158853672423522,-0.1352796455111085,0.2235457760526397
2017-10-02,0.0014388746399184,0.0012467548864110167,-0.1338407708711901,0.22479253093905072
2017-10-03,-0.0015035544576267076,0.005646756562926125,-0.1353443253288168,0.23043928750197684
2017-10-04,-0.00308587871273044,-0.0010736382622734686,-0.13843020404154724,0.22936564923970337
2017-10-05,0.00045502156961794874,-0.001804395664743219,-0.1379751824719293,0.22756125357496015
2017-10-06,0.0022854453185518,0.002322446782173193,-0.1356897371533775,0.22988370035713335
2017-10-09,-0.005427846931580581,0.001803468933287311,-0.1411175840849581,0.23168716929042066
